Subject	Experiment	Condition_1possible_2impossible	Coplayer_cost	Efficiency	Reciprocity	Whether_Reject	Pain_reduction	Second_order_belief	Perceived_care	Obligation	Guilt	Gratitude
1223	2	1	4	0.5	4.14	0	1.6	6.52	60.25	6.2	59.52	62.2
1223	2	1	4	1	3.96	1	3.2	14.91	61.96	4.01	59.27	80.01
1223	2	1	4	1.5	4.87	0	4.8	5.7	61.71	2.31	58.42	64.15
1223	2	1	8	0.5	7.01	1	3.2	9.02	64.64	4	66.47	76.6
1223	2	1	8	1	8.05	1	6.4	11.86	61.71	10.22	60.98	72.94
1223	2	1	8	1.5	8.66	1	9.6	10.03	65.13	8.52	69.28	69.77
1223	2	1	12	0.5	12.5	0	4.8	17.56	68.42	6.81	65.37	79.53
1223	2	1	12	1	12.5	1	9.6	13.23	58.17	13.64	54.15	71.72
1223	2	1	12	1.5	12.5	1	14.4	14.7	61.1	10.35	61.22	74.4
1223	2	1	16	0.5	12.62	1	6.4	16.74	62.81	8.64	64.76	73.67
1223	2	1	16	1	16.16	1	12.8	18.08	80.99	8.76	79.28	90.75
1223	2	1	16	1.5	16.65	0	16	16.68	79.53	8.39	77.7	80.01
1223	2	1	20	0.5	11.34	0	8	16.1	70.5	13.4	62.32	75.87
1223	2	1	20	1	16.89	0	16	21.13	81.6	9.25	76.23	88.31
1223	2	0	4	0.5	4.63	0	1.6	2.04	65.01	4.25	60.49	66.84
1223	2	0	4	1	4.81	0	3.2	0	66.84	6.32	69.28	70.99
1223	2	0	4	1.5	4.02	1	4.8	0.45	66.47	3.88	63.54	68.06
1223	2	0	8	0.5	4.02	0	3.2	0	77.57	6.69	78.06	80.01
1223	2	0	8	1	9.02	0	6.4	0.03	74.89	6.08	78.92	80.26
1223	2	0	8	1.5	13.96	0	9.6	0	77.45	6.81	76.96	81.23
1223	2	0	12	0.5	12.07	0	4.8	0.03	81.36	11.93	73.43	78.06
1223	2	0	12	1	12.5	1	9.6	0	80.99	6.44	79.53	81.48
1223	2	0	12	1.5	13.35	1	14.4	0	80.26	8.15	79.28	87.09
1223	2	0	16	0.5	16.77	1	6.4	0	87.7	7.17	87.7	90.26
1223	2	0	16	1	16.4	0	12.8	0	90.39	6.81	89.53	90.51
1223	2	0	16	1.5	16.53	0	16	0	88.56	13.52	90.39	93.92
1223	2	0	20	0.5	16.95	1	8	0	97.83	7.91	100	99.05
1223	2	0	20	1	18.36	0	16	0	98.91	8.39	100	100
1224	2	1	4	0.5	0	1	1.6	0	10.1	45.49	11.57	2.9
1224	2	1	4	1	0.66	0	3.2	1.24	3.39	78.06	10.35	8.52
1224	2	1	4	1.5	2.19	0	4.8	1.18	12.05	12.91	15.71	19.25
1224	2	1	8	0.5	4.2	1	3.2	2.8	42.31	49.39	42.56	35.36
1224	2	1	8	1	6.58	1	6.4	6.31	42.92	67.57	39.75	43.17
1224	2	1	8	1.5	2.37	0	9.6	3.14	52.2	60	44.02	28.04
1224	2	1	12	0.5	9.88	0	4.8	9.6	58.66	56.1	49.39	21.69
1224	2	1	12	1	7.86	0	9.6	8.9	39.14	63.91	29.75	56.59
1224	2	1	12	1.5	7.25	1	14.4	7.62	43.78	58.78	41.7	45.12
1224	2	1	16	0.5	12.32	0	6.4	8.87	43.17	66.47	44.75	47.8
1224	2	1	16	1	7.99	0	12.8	10.06	43.41	78.06	38.65	50
1224	2	1	16	1.5	22.75	1	16	12.13	52.56	83.92	41.34	25.6
1224	2	1	20	0.5	12.5	0	8	15.4	69.52	44.63	73.06	68.55
1224	2	1	20	1	15.98	0	16	17.56	67.69	78.43	48.41	88.56
1224	2	0	4	0.5	3.72	1	1.6	1.64	11.69	12.3	9.49	14.37
1224	2	0	4	1	3.59	1	3.2	6.25	29.14	57.08	19.74	15.1
1224	2	0	4	1.5	0.79	1	4.8	1.34	13.88	8.16	7.3	15.1
1224	2	0	8	0.5	1.7	0	3.2	2.37	30.48	29.87	33.41	23.4
1224	2	0	8	1	8.17	0	6.4	7.31	34.5	34.5	53.42	55.61
1224	2	0	8	1.5	6.83	0	9.6	6.64	38.53	34.87	37.92	28.04
1224	2	0	12	0.5	12.26	0	4.8	11.04	59.88	40.36	36.58	64.4
1224	2	0	12	1	12.74	0	9.6	10.61	33.3	84.88	30.12	100
1224	2	0	12	1.5	11.58	1	14.4	10.82	61.71	29.38	65.62	50
1224	2	0	16	0.5	14.88	1	6.4	15.67	68.55	33.16	80.87	65.62
1224	2	0	16	1	8.41	0	12.8	8.87	81.84	20.96	81.72	49.51
1224	2	0	16	1.5	17.81	0	16	16.5	72.82	39.63	61.1	61.22
1224	2	0	20	0.5	20.19	1	8	20.19	100	14.51	100	100
1224	2	0	20	1	12.01	1	16	9.64	100	6.08	100	100
1225	2	1	4	0.5	2.31	1	1.6	2.8	11.57	35.11	12.05	5.59
1225	2	1	4	1	4.08	0	3.2	8.29	37.55	37.07	23.04	28.77
1225	2	1	4	1.5	1.46	1	4.8	1.22	7.91	35.6	11.33	28.53
1225	2	1	8	0.5	5.55	0	3.2	4.11	52.93	47.44	38.41	45.61
1225	2	1	8	1	8.84	1	6.4	10.03	30.48	67.08	39.26	29.01
1225	2	1	8	1.5	8.11	1	9.6	3.5	23.16	24.01	3.76	38.53
1225	2	1	12	0.5	5.73	1	4.8	15.06	52.32	69.89	28.16	55.61
1225	2	1	12	1	13.35	1	9.6	9.88	49.63	71.96	32.43	62.69
1225	2	1	12	1.5	12.87	0	14.4	7.92	44.14	44.02	31.94	60.98
1225	2	1	16	0.5	14.27	0	6.4	12.96	62.08	66.96	54.39	64.15
1225	2	1	16	1	12.5	0	12.8	13.81	64.28	49.39	18.89	64.64
1225	2	1	16	1.5	12.81	0	16	12.56	63.42	72.08	41.22	69.03
1225	2	1	20	0.5	14.76	0	8	20.19	69.77	68.67	37.68	72.69
1225	2	1	20	1	17.62	0	16	12.19	49.02	79.89	38.04	85.14
1225	2	0	4	0.5	0.3	1	1.6	1	6.44	17.18	19.5	24.38
1225	2	0	4	1	1.03	1	3.2	0.52	2.29	12.05	25.6	9.98
1225	2	0	4	1.5	2.92	1	4.8	0	24.74	12.54	13.15	21.45
1225	2	0	8	0.5	9.08	0	3.2	0.12	47.56	12.05	45.73	53.66
1225	2	0	8	1	6.95	0	6.4	1.25	37.68	8.39	16.08	26.82
1225	2	0	8	1.5	5.3	0	9.6	0.61	72.08	9.74	65.62	68.3
1225	2	0	12	0.5	6.34	0	4.8	1.46	64.64	33.77	62.57	61.71
1225	2	0	12	1	13.72	0	9.6	3.04	69.89	9.86	73.06	79.53
1225	2	0	12	1.5	12.62	0	14.4	0.18	60	56.59	53.54	70.01
1225	2	0	16	0.5	12.5	0	6.4	2.74	73.91	9.25	78.55	77.57
1225	2	0	16	1	13.78	0	12.8	1.34	92.95	48.54	86.48	100
1225	2	0	16	1.5	13.78	0	16	7.68	92.58	5.22	74.65	89.29
1225	2	0	20	0.5	16.1	0	8	3.65	95.02	2.9	84.29	98.32
1225	2	0	20	1	13.42	0	16	2.04	98.91	3.15	90.02	87.34
1226	2	1	4	0.5	4.02	1	1.6	3.87	8.15	22.43	19.25	21.45
1226	2	1	4	1	3.78	1	3.2	3.5	24.38	12.42	13.15	24.87
1226	2	1	4	1.5	5.3	1	4.8	3.53	4.98	23.16	18.03	17.79
1226	2	1	8	0.5	3.96	1	3.2	6.95	30.72	31.33	21.45	53.66
1226	2	1	8	1	7.86	1	6.4	7.41	35.85	58.66	31.09	50.73
1226	2	1	8	1.5	6.58	0	9.6	8.63	40.36	54.27	29.99	44.14
1226	2	1	12	0.5	9.75	0	4.8	11.62	34.14	65.74	27.55	61.22
1226	2	1	12	1	11.34	0	9.6	13.2	42.31	86.97	36.33	75.87
1226	2	1	12	1.5	10.79	0	14.4	11.37	36.82	76.35	47.68	67.08
1226	2	1	16	0.5	15	0	6.4	15.86	34.26	84.53	25.84	64.64
1226	2	1	16	1	14.21	0	12.8	15.89	40.97	90.02	27.31	69.77
1226	2	1	16	1.5	16.4	0	16	17.08	53.29	79.16	30.6	61.96
1226	2	1	20	0.5	14.88	0	8	18.54	37.8	90.39	29.99	77.82
1226	2	1	20	1	17.14	0	16	17.84	63.79	88.92	28.4	71.47
1226	2	0	4	0.5	1.82	1	1.6	2.74	22.67	17.79	22.55	31.21
1226	2	0	4	1	3.23	1	3.2	3.59	6.81	19.25	14.98	9.25
1226	2	0	4	1.5	4.33	1	4.8	2.65	7.05	8.88	18.52	6.56
1226	2	0	8	0.5	6.46	1	3.2	7.47	21.21	54.51	29.5	55.37
1226	2	0	8	1	8.47	0	6.4	7.86	36.7	44.51	53.17	42.92
1226	2	0	8	1.5	8.66	0	9.6	7.92	29.38	42.19	13.4	53.66
1226	2	0	12	0.5	8.96	0	4.8	11.71	37.07	83.19	24.13	60.74
1226	2	0	12	1	6.77	0	9.6	12.41	37.43	76.6	46.34	53.9
1226	2	0	12	1.5	13.17	0	14.4	11.46	35.72	77.21	27.55	84.16
1226	2	0	16	0.5	15.86	0	6.4	14.88	39.39	84.9	30.36	72.69
1226	2	0	16	1	15.55	0	12.8	13.96	37.43	82.82	32.43	80.5
1226	2	0	16	1.5	16.47	0	16	14.85	40	84.53	30.48	82.21
1226	2	0	20	0.5	16.65	0	8	18.88	46.46	85.75	29.26	73.67
1226	2	0	20	1	21.04	0	16	13.23	36.94	92.34	31.09	74.65
1227	2	1	4	0.5	0	1	1.6	0	40.73	10.73	23.75	69.38
1227	2	1	4	1	4.01	1	3.2	5	29.69	19.9	19.38	66.88
1227	2	1	4	1.5	5	1	4.8	5.16	41.88	28.54	15.42	59.58
1227	2	1	8	0.5	4.17	1	3.2	11.41	62.29	35.31	60.94	57.71
1227	2	1	8	1	5	1	6.4	10.03	53.44	52.6	38.75	73.54
1227	2	1	8	1.5	10.05	1	9.6	12.01	61.77	49.9	40.31	70.63
1227	2	1	12	0.5	10	1	4.8	20	72.92	57.19	59.17	81.25
1227	2	1	12	1	5	1	9.6	12.5	73.33	49.79	53.65	73.33
1227	2	1	12	1.5	5.99	0	14.4	17.79	68.65	44.27	50.63	75.83
1227	2	1	16	0.5	10	1	6.4	17.86	67.71	63.75	31.98	70.42
1227	2	1	16	1	15.78	0	12.8	19.51	63.75	78.96	26.15	75.63
1227	2	1	16	1.5	16.04	0	16	20.05	72.5	69.17	30.94	71.25
1227	2	1	20	0.5	10	0	8	25	50.21	84.27	40.1	75.83
1227	2	1	20	1	20	0	16	24.9	74.9	82.6	48.33	88.13
1227	2	0	4	0.5	3.96	1	1.6	0	16.04	8.75	12.29	14.79
1227	2	0	4	1	0	1	3.2	0	10.31	7.81	12.4	58.13
1227	2	0	4	1.5	5.05	0	4.8	0	39.9	28.85	31.77	62.71
1227	2	0	8	0.5	5.99	1	3.2	10	62.08	30.73	47.4	66.25
1227	2	0	8	1	7.97	1	6.4	0	72.08	66.46	37.4	78.13
1227	2	0	8	1.5	5	0	9.6	5	78.85	47.71	50	73.13
1227	2	0	12	0.5	0	1	4.8	14.11	56.15	51.67	31.67	77.08
1227	2	0	12	1	13.7	1	9.6	8.67	77.5	58.44	65.63	75.83
1227	2	0	12	1.5	10	0	14.4	4.4	70.42	52.5	45.94	78.54
1227	2	0	16	0.5	7.03	1	6.4	8.07	81.67	44.69	60.63	92.08
1227	2	0	16	1	16.09	0	12.8	11.59	74.58	45.73	27.08	88.54
1227	2	0	16	1.5	16.09	0	16	20.52	89.79	29.9	65.94	83.13
1227	2	0	20	0.5	25	1	8	9.79	94.38	23.13	83.02	100
1227	2	0	20	1	25	0	16	10.91	94.69	20.83	72.29	100
1229	2	1	4	0.5	3.97	0	1.6	8.01	14.45	14.84	15.1	14.84
1229	2	1	4	1	3.97	1	3.2	8.01	12.63	12.89	14.71	15.36
1229	2	1	4	1.5	4.04	1	4.8	8.07	12.11	12.5	12.63	14.58
1229	2	1	8	0.5	8.01	0	3.2	13.96	26.56	37.76	25.65	50.26
1229	2	1	8	1	3.91	1	6.4	11.98	37.5	37.63	37.5	49.74
1229	2	1	8	1.5	8.01	0	9.6	9.99	22.4	22.27	10.16	36.2
1229	2	1	12	0.5	4.04	0	4.8	14	69.79	35.03	62.37	50
1229	2	1	12	1	11.98	0	9.6	14	50	49.87	49.87	50.26
1229	2	1	12	1.5	11.98	0	14.4	14	50	50	50	50
1229	2	1	16	0.5	8.01	0	6.4	14	62.37	49.74	50.13	75.78
1229	2	1	16	1	8.01	0	12.8	17.97	49.87	50	40.1	50.26
1229	2	1	16	1.5	14	0	16	20.02	40.49	39.97	37.37	49.74
1229	2	1	20	0.5	7.94	0	8	22.49	75	25	75	50
1229	2	1	20	1	8.07	0	16	20.48	75	100	75	100
1229	2	0	4	0.5	4.04	0	1.6	0	37.63	22.53	37.5	50
1229	2	0	4	1	2.02	1	3.2	6.02	38.02	7.42	27.47	50
1229	2	0	4	1.5	4.04	0	4.8	0	20.18	25	25.26	100
1229	2	0	8	0.5	3.97	1	3.2	4	41.54	16.41	50	100
1229	2	0	8	1	8.01	1	6.4	8.01	49.87	50	50	50
1229	2	0	8	1.5	4.04	0	9.6	8.01	74.87	12.37	32.55	100
1229	2	0	12	0.5	0	1	4.8	7.98	50	50	50	50
1229	2	0	12	1	11.98	0	9.6	5.99	81.64	36.85	62.76	81.77
1229	2	0	12	1.5	11.98	0	14.4	7.98	50.13	50	60.03	100
1229	2	0	16	0.5	4.04	0	6.4	10.09	80.21	50.26	50.13	100
1229	2	0	16	1	3.97	0	12.8	14.03	91.54	50.13	50	100
1229	2	0	16	1.5	3.97	0	16	0	88.28	34.51	50.13	90.1
1229	2	0	20	0.5	0	0	8	0	100	0	100	100
1229	2	0	20	1	8.01	0	16	5.99	100	0	100	100
1230	2	1	4	0.5	2.01	1	1.6	1.46	20.84	2.66	15.23	58.78
1230	2	1	4	1	1.64	0	3.2	1.09	34.99	6.2	13.76	52.93
1230	2	1	4	1.5	2.25	0	4.8	1.55	20.23	3.88	19.86	50.73
1230	2	1	8	0.5	6.4	0	3.2	3.96	55.37	16.81	21.21	60
1230	2	1	8	1	7.19	0	6.4	5.12	53.9	19.74	24.5	59.76
1230	2	1	8	1.5	7.99	0	9.6	6.55	28.28	5.83	9.37	34.63
1230	2	1	12	0.5	8.53	0	4.8	7.38	58.54	33.89	33.04	65.13
1230	2	1	12	1	10.55	0	9.6	10	56.59	25.23	24.5	69.03
1230	2	1	12	1.5	12.38	0	14.4	12.01	61.1	25.11	31.09	71.47
1230	2	1	16	0.5	14.7	0	6.4	10.4	62.32	40	35.24	59.52
1230	2	1	16	1	15.25	0	12.8	13.08	63.79	30.84	44.75	77.09
1230	2	1	16	1.5	16.16	0	16	13.57	69.52	30.23	37.68	69.52
1230	2	1	20	0.5	16.83	0	8	16.01	70.13	44.27	36.46	88.31
1230	2	1	20	1	20.13	0	16	15.03	70.13	20.96	50.12	76.6
1230	2	0	4	0.5	2.07	1	1.6	0.21	39.75	0	13.76	35.85
1230	2	0	4	1	2.01	1	3.2	0.79	38.16	3.88	14.25	59.03
1230	2	0	4	1.5	2.07	1	4.8	0.39	50	1.93	18.64	60
1230	2	0	8	0.5	7.92	0	3.2	1.34	55.12	7.3	24.62	69.52
1230	2	0	8	1	7.86	0	6.4	2.86	63.79	8.88	33.16	59.76
1230	2	0	8	1.5	8.05	0	9.6	2.04	68.18	9.49	32.92	75.13
1230	2	0	12	0.5	11.52	0	4.8	2.37	75.26	8.76	50.49	78.31
1230	2	0	12	1	8.78	0	9.6	5.12	78.18	10.22	29.99	79.53
1230	2	0	12	1.5	11.95	0	14.4	4.08	78.31	9.98	34.02	77.57
1230	2	0	16	0.5	14.94	0	6.4	2.71	88.07	11.08	62.93	93.68
1230	2	0	16	1	15.92	0	12.8	7.92	84.77	8.52	79.89	88.56
1230	2	0	16	1.5	15.98	0	16	0.66	86.12	8.03	65.74	92.22
1230	2	0	20	0.5	20.19	0	8	0.67	100	9.61	75.87	100
1230	2	0	20	1	20.25	0	16	5.91	100	2.79	82.94	100
1231	2	1	4	0.5	6.46	0	1.6	4.69	37.8	52.32	42.56	41.7
1231	2	1	4	1	4.08	0	3.2	3.5	47.68	43.29	42.56	50.49
1231	2	1	4	1.5	10	0	4.8	4.14	41.95	51.1	43.9	40.97
1231	2	1	8	0.5	8.29	0	3.2	10.21	45.97	54.27	49.76	50
1231	2	1	8	1	9.75	0	6.4	11.25	41.58	57.08	47.19	50
1231	2	1	8	1.5	13.48	1	9.6	12.68	45.85	51.83	41.83	44.39
1231	2	1	12	0.5	12.5	0	4.8	12.01	50.61	65.25	49.15	54.15
1231	2	1	12	1	13.23	0	9.6	15.92	50.12	70.38	59.15	53.9
1231	2	1	12	1.5	15.25	1	14.4	16.34	47.07	63.42	59.76	49.27
1231	2	1	16	0.5	16.89	0	6.4	18.54	58.42	72.82	70.5	80.01
1231	2	1	16	1	18.05	0	12.8	20.19	68.55	58.66	73.18	84.65
1231	2	1	16	1.5	18.17	0	16	20.19	63.3	76.11	62.2	62.93
1231	2	1	20	0.5	20	0	8	25	87.7	75.26	88.31	91
1231	2	1	20	1	21.04	1	16	25	83.06	69.64	78.92	83.43
1231	2	0	4	0.5	8.05	0	1.6	7.5	45	8.27	52.44	46.58
1231	2	0	4	1	5.67	1	3.2	8.29	47.93	15.47	49.39	39.75
1231	2	0	4	1.5	12.68	1	4.8	4.02	33.89	19.5	49.02	47.07
1231	2	0	8	0.5	10.55	0	3.2	8.02	59.15	18.89	62.2	62.69
1231	2	0	8	1	10.79	0	6.4	10.52	52.81	21.08	58.91	57.56
1231	2	0	8	1.5	9.75	1	9.6	11.62	60.86	13.64	64.76	59.03
1231	2	0	12	0.5	12.01	0	4.8	12.38	62.2	40.24	56.95	68.79
1231	2	0	12	1	13.54	1	9.6	13.81	65.37	22.18	68.3	69.77
1231	2	0	12	1.5	17.08	0	14.4	11.4	68.79	14.74	71.96	70.74
1231	2	0	16	0.5	17.56	0	6.4	18.6	85.87	16.94	89.65	86.36
1231	2	0	16	1	20.37	0	12.8	10.22	86.97	17.79	85.63	84.65
1231	2	0	16	1.5	20.13	0	16	18.66	89.78	15.23	89.65	92.46
1231	2	0	20	0.5	24.27	0	8	18.81	98.67	6.7	98.55	100
1231	2	0	20	1	25	0	16	15.46	100	0	100	100
1232	2	1	4	0.5	0.85	1	1.6	3.38	38.41	59.88	41.46	56.1
1232	2	1	4	1	1.03	1	3.2	3.72	54.64	56.47	46.1	61.22
1232	2	1	4	1.5	3.04	0	4.8	4.72	41.95	47.19	42.56	35.11
1232	2	1	8	0.5	7.74	0	3.2	8.26	58.3	64.64	55.37	67.08
1232	2	1	8	1	12.5	1	6.4	10.73	61.35	70.13	55.25	58.78
1232	2	1	8	1.5	8.11	1	9.6	9.75	57.32	58.66	57.81	59.76
1232	2	1	12	0.5	12.5	0	4.8	12.01	67.81	79.28	60.61	72.45
1232	2	1	12	1	12.5	0	9.6	8.41	59.88	71.72	50.37	60.98
1232	2	1	12	1.5	12.5	1	14.4	12.29	60.37	61.22	50.49	70.01
1232	2	1	16	0.5	11.71	0	6.4	17.26	67.08	70.38	52.2	84.16
1232	2	1	16	1	15.73	0	12.8	15.34	69.52	68.06	56.83	80.26
1232	2	1	16	1.5	11.52	1	16	14.51	68.55	75.87	63.06	69.03
1232	2	1	20	0.5	19.03	1	8	17.59	76.23	82.7	61.47	72.21
1232	2	1	20	1	20	0	16	20.55	59.76	78.31	57.2	72.69
1232	2	0	4	0.5	4.33	1	1.6	3.87	61.1	25	75	59.76
1232	2	0	4	1	9.75	1	3.2	4.08	58.91	46.71	63.42	69.77
1232	2	0	4	1.5	3.17	0	4.8	8.66	58.42	52.81	50	75.87
1232	2	0	8	0.5	8.11	0	3.2	6.95	76.23	42.92	73.43	88.56
1232	2	0	8	1	9.02	0	6.4	5.79	63.67	41.46	77.45	69.28
1232	2	0	8	1.5	11.04	0	9.6	7.35	73.43	55.73	77.45	80.5
1232	2	0	12	0.5	12.01	1	4.8	11.77	74.16	44.27	81.36	87.82
1232	2	0	12	1	12.56	0	9.6	7.59	76.11	48.29	83.43	84.16
1232	2	0	12	1.5	12.5	0	14.4	9.66	80.5	54.15	68.91	89.29
1232	2	0	16	0.5	16.83	0	6.4	14.82	83.55	37.8	84.9	88.8
1232	2	0	16	1	16.04	1	12.8	9.11	84.04	45.12	84.16	83.92
1232	2	0	16	1.5	16.16	0	16	9.05	85.14	39.87	87.21	89.53
1232	2	0	20	0.5	20	0	8	11.04	85.75	41.7	95.13	85.63
1232	2	0	20	1	20.98	0	16	5.88	82.94	38.41	94.17	91.97
1233	2	1	4	0.5	2.03	1	1.6	3.8	20.21	29.69	31.46	14.79
1233	2	1	4	1	4.01	1	3.2	5.52	18.33	27.81	27.6	25.21
1233	2	1	4	1.5	4.53	1	4.8	7.29	22.29	25.1	27.4	20
1233	2	1	8	0.5	5.52	1	3.2	10.99	40.94	70.1	63.02	50
1233	2	1	8	1	8.96	0	6.4	10.99	37.92	50	47.19	39.79
1233	2	1	8	1.5	10	0	9.6	10.89	37.29	50	25.1	29.58
1233	2	1	12	0.5	14.01	1	4.8	10.81	49.9	69.9	64.58	50
1233	2	1	12	1	12.5	0	9.6	13.75	60	52.71	42.6	59.79
1233	2	1	12	1.5	12.5	0	14.4	14.27	59.27	55.21	60	54.79
1233	2	1	16	0.5	6.77	1	6.4	10	52.71	74.79	52.71	50
1233	2	1	16	1	6.56	0	12.8	14.01	55.1	50.31	62.4	40.42
1233	2	1	16	1.5	16.04	0	16	17.99	64.69	47.81	49.58	60.42
1233	2	1	20	0.5	12.5	1	8	13.02	67.6	87.4	77.92	85.21
1233	2	1	20	1	9.95	0	16	13.05	82.29	77.92	71.46	79.58
1233	2	0	4	0.5	1.98	1	1.6	3.02	20	29.9	24.58	14.58
1233	2	0	4	1	5	0	3.2	0	25.21	27.6	27.71	29.79
1233	2	0	4	1.5	4.9	0	4.8	3.31	20.73	25.31	30.1	24.58
1233	2	0	8	0.5	4.53	0	3.2	10	37.6	45.1	53.02	49.79
1233	2	0	8	1	6.09	1	6.4	4.48	37.71	42.71	52.5	59.58
1233	2	0	8	1.5	5	0	9.6	8.31	39.79	40.21	65.31	54.58
1233	2	0	12	0.5	5	0	4.8	2.76	62.71	72.4	64.48	64.58
1233	2	0	12	1	5	0	9.6	5	57.4	50	55	59.58
1233	2	0	12	1.5	7.97	0	14.4	0	67.29	37.5	62.4	70.42
1233	2	0	16	0.5	6.82	0	6.4	12.24	77.81	77.08	77.4	80
1233	2	0	16	1	7.97	0	12.8	8.98	75.1	62.29	67.81	70
1233	2	0	16	1.5	12.5	0	16	13.02	77.71	35	75	78.96
1233	2	0	20	0.5	22.03	0	8	0	100	77.4	80.63	100
1233	2	0	20	1	11.98	0	16	0	100	17.4	70.1	100
1234	2	1	4	0.5	4.02	1	1.6	3.99	22.3	29.14	29.62	39.02
1234	2	1	4	1	3.96	1	3.2	5.97	26.57	54.03	19.38	50
1234	2	1	4	1.5	6.03	1	4.8	6.52	37.31	40.24	13.88	83.67
1234	2	1	8	0.5	8.05	1	3.2	8.02	47.07	68.67	44.14	71.72
1234	2	1	8	1	8.05	1	6.4	11.25	51.59	42.8	20.72	81.48
1234	2	1	8	1.5	10.06	1	9.6	10.27	65.74	47.68	58.54	94.66
1234	2	1	12	0.5	12.01	0	4.8	18.75	78.67	45	72.21	74.4
1234	2	1	12	1	12.01	0	9.6	12.26	77.94	74.89	60.86	84.65
1234	2	1	12	1.5	12.5	0	14.4	5.98	80.99	47.56	74.28	81.23
1234	2	1	16	0.5	20	0	6.4	18.02	90.87	36.21	45.49	100
1234	2	1	16	1	17.01	0	12.8	17.99	75.87	80.38	46.34	95.63
1234	2	1	16	1.5	16.53	0	16	17.99	79.28	83.55	57.69	95.14
1234	2	1	20	0.5	20	1	8	10	98.3	59.39	64.28	100
1234	2	1	20	1	25	0	16	22.5	97.82	62.08	74.52	100
1234	2	0	4	0.5	4.02	0	1.6	1.98	14.37	0	10.22	19.99
1234	2	0	4	1	4.02	0	3.2	2.01	60.37	26.33	22.91	81.72
1234	2	0	4	1.5	3.96	1	4.8	1.98	30.23	12.19	24.5	49.51
1234	2	0	8	0.5	8.05	1	3.2	4.02	66.23	24.87	39.26	70.99
1234	2	0	8	1	7.99	1	6.4	12.01	60	20.11	52.2	87.82
1234	2	0	8	1.5	10.97	1	9.6	8.02	57.2	14.62	34.38	100
1234	2	0	12	0.5	20	1	4.8	0	74.04	20.23	50.12	80.26
1234	2	0	12	1	12.5	1	9.6	5.98	80.99	21.21	69.64	90.75
1234	2	0	12	1.5	16.04	0	14.4	12.5	80.62	25.23	45.73	95.14
1234	2	0	16	0.5	20	1	6.4	7.99	93.92	16.2	71.11	88.07
1234	2	0	16	1	19.94	0	12.8	0	81.36	37.07	62.2	89.53
1234	2	0	16	1.5	9.27	0	16	11.49	100	23.4	77.21	100
1234	2	0	20	0.5	25	0	8	0	100	20.84	86.48	100
1234	2	0	20	1	25	0	16	0	100	20.11	80.99	100
1235	2	1	4	0.5	4.33	1	1.6	4.6	60.13	50	50	50
1235	2	1	4	1	5	1	3.2	4.69	16.33	17.3	18.52	30.97
1235	2	1	4	1.5	4.39	0	4.8	4.6	23.16	15.96	18.4	29.99
1235	2	1	8	0.5	9.63	0	3.2	8.81	29.99	68.91	37.55	24.62
1235	2	1	8	1	9.94	0	6.4	6.73	39.39	35.11	28.04	50
1235	2	1	8	1.5	8.41	0	9.6	7.28	27.92	38.9	40.12	46.1
1235	2	1	12	0.5	6.03	1	4.8	8.9	44.27	62.69	74.04	73.18
1235	2	1	12	1	10.12	0	9.6	6.03	42.56	65.25	44.39	50
1235	2	1	12	1.5	12.68	0	14.4	11.34	28.77	45.24	69.52	21.45
1235	2	1	16	0.5	12.13	0	6.4	16.25	61.47	54.27	37.8	50
1235	2	1	16	1	16.83	0	12.8	13.17	59.39	38.9	61.84	64.4
1235	2	1	16	1.5	9.75	0	16	9.05	55.98	54.03	62.2	50.98
1235	2	1	20	0.5	11.46	0	8	10.58	31.82	45.49	62.93	31.7
1235	2	1	20	1	20	1	16	21.07	67.57	40.12	34.5	70.25
1235	2	0	4	0.5	4.51	1	1.6	5.48	38.65	16.81	27.92	5.83
1235	2	0	4	1	4.69	0	3.2	4.14	15.23	22.67	35.72	50
1235	2	0	4	1.5	5.24	0	4.8	2.07	19.01	19.86	39.63	50
1235	2	0	8	0.5	8.84	0	3.2	3.99	56.22	60.37	55	74.16
1235	2	0	8	1	6.77	0	6.4	17.22	50	50.12	66.84	50
1235	2	0	8	1.5	10.67	0	9.6	4.87	50.73	38.41	56.83	81.48
1235	2	0	12	0.5	8.35	0	4.8	0	70.38	16.46	78.9	81.72
1235	2	0	12	1	11.1	0	9.6	7.5	75.13	26.57	91.73	49.51
1235	2	0	12	1.5	13.84	0	14.4	1.67	78.67	18.03	77.94	44.14
1235	2	0	16	0.5	15.37	1	6.4	7.65	94.03	50	84.53	77.09
1235	2	0	16	1	16.89	1	12.8	5.21	68.55	43.41	85.14	75.13
1235	2	0	16	1.5	17.2	0	16	0	61.35	25.23	75.74	61.96
1235	2	0	20	0.5	12.07	0	8	0	46.1	22.55	77.7	0
1235	2	0	20	1	16.28	0	16	0	54.03	28.04	72.45	65.86
1236	2	1	4	0.5	4.02	1	1.6	5.48	16.94	7.54	0	49.76
1236	2	1	4	1	5	0	3.2	4.48	26.21	37.8	0	50
1236	2	1	4	1.5	4.51	0	4.8	5.51	23.77	31.1	0	26.57
1236	2	1	8	0.5	10	0	3.2	10	62.57	27.18	2.67	69.52
1236	2	1	8	1	10	0	6.4	10	65.98	41.34	0	67.33
1236	2	1	8	1.5	10.97	0	9.6	10	75.74	38.16	0	78.31
1236	2	1	12	0.5	12.01	1	4.8	15	64.15	35.85	0	55.86
